%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74258848175262E+018,40220,0,,0,0,0,0,0
1.74258848178119E+018,40221,0,,0,0,0,0,0
1.74258848180623E+018,40222,0,,0,0,0,0,0
1.74258848182881E+018,40223,0,,0,0,0.041985437274,0,0
1.74258848185701E+018,40224,0,,0,0,0.041985437274,0,0
1.74258848188214E+018,40225,0,,0,0,0.041985437274,0,0
1.74258848190954E+018,40226,0,,0,0,0.041985437274,0,0
1.74258848192891E+018,40227,0,,0,0,0.0669463649392,0,0
1.74258848195731E+018,40228,0,,0,0,0.11686822772,0,0
1.74258848197911E+018,40229,0,,0,0,0.191751003265,0,0
1.74258848200661E+018,40230,0,,0,0,0.39143845439,0,0
1.7425884820305E+018,40231,0,,0,0,0.491282165051,0,0
1.74258848205583E+018,40232,0,,0,0,0.566164910793,0,0
1.74258848208358E+018,40233,0,,0,0,0.566164910793,0,0
1.74258848210158E+018,40234,0,,0,0,0.566164910793,0,0
1.74258848212707E+018,40235,0,,0,0,0.566164910793,0,0
1.74258848215162E+018,40236,0,,0,0,0.566164910793,0,0
1.74258848217914E+018,40237,0,,0,0,0.566164910793,0,0
1.74258848220616E+018,40238,0,,0,0,0.566164910793,0,0
1.74258848222692E+018,40239,0,,0,0,0.566164910793,0,0
1.74258848225487E+018,40240,0,,0,0,0.566164910793,0,0
1.74258848227732E+018,40241,0,,0,0,0.566164910793,0,0
1.74258848230595E+018,40242,0,,0,0,0.566164910793,0,0
1.74258848233224E+018,40243,0,,0,0,0.566164910793,0,0
1.74258848235332E+018,40244,0,,0,0,0.566164910793,0,0
1.74258848237757E+018,40245,0,,0,0,0.566164910793,0,0
1.7425884824045E+018,40246,0,,0,0,0.566164910793,0,0
1.74258848242745E+018,40247,0,,0,0,0.566164910793,0,0
1.74258848245188E+018,40248,0,,0,0,0.566164910793,0,0
1.74258848248346E+018,40249,0,,0,0,0.566164910793,0,0
1.74258848250674E+018,40250,0,,0,0,0.566164910793,0,0
1.74258848252662E+018,40251,0,,0,0,0.566164910793,0,0
1.74258848255466E+018,40252,0,,0,0,0.566164910793,0,0
1.7425884825847E+018,40253,0,,0,0,0.566164910793,0,0
1.7425884826054E+018,40254,0,,0,0,0.566164910793,0,0
1.74258848262934E+018,40255,0,,0,0,0.566164910793,0,0
1.74258848265727E+018,40256,0,,0,0,0.566164910793,0,0
1.74258848268225E+018,40257,0,,0,0,0.566164910793,0,0
1.74258848270739E+018,40258,0,,0,0,0.566164910793,0,0
1.74258848272797E+018,40259,0,,0,0,0.566164910793,0,0
1.74258848275597E+018,40260,0,,0,0,0.566164910793,0,0
1.74258848278115E+018,40261,0,,0,0,0.566164910793,0,0
1.74258848280501E+018,40262,0,,0,0,0.441360294819,0,0
1.74258848283311E+018,40263,0,,0,0,0.441360294819,0,0
1.74258848285172E+018,40264,0,,0,0,0.441360294819,0,0
1.74258848288497E+018,40265,0,,0,0,0.441360294819,0,0
1.74258848290553E+018,40266,0,,0,0,0.441360294819,0,0
1.74258848292637E+018,40267,0,,0,0,0.441360294819,0,0
1.74258848295584E+018,40268,0,,0,0,0.441360294819,0,0
1.74258848298039E+018,40269,0,,0,0,0.441360294819,0,0
1.74258848300672E+018,40270,0,,0,0,0.441360294819,0,0
1.74258848302678E+018,40271,0,,0,0,0.441360294819,0,0
1.74258848305687E+018,40272,0,,0,0,0.441360294819,0,0
1.74258848308321E+018,40273,0,,0,0,0.441360294819,0,0
1.74258848310426E+018,40274,0,,0,0,0.441360294819,0,0
1.74258848312943E+018,40275,0,,0,0,0.441360294819,0,0
1.74258848315199E+018,40276,0,,0,0,0.441360294819,0,0
1.7425884831813E+018,40277,0,,0,0,0.441360294819,0,0
1.74258848320864E+018,40278,0,,0,0,0.441360294819,0,0
1.74258848322829E+018,40279,0,,0,0,0.441360294819,0,0
1.74258848325795E+018,40280,0,,0,0,0.441360294819,0,0
1.74258848328236E+018,40281,0,,0,0,0.441360294819,0,0
1.7425884833022E+018,40282,0,,0,0,0.441360294819,0,0
1.7425884833269E+018,40283,0,,0,0,0.441360294819,0,0
1.74258848335155E+018,40284,0,,0,0,0.441360294819,0,0
1.74258848338234E+018,40285,0,,0,0,0.441360294819,0,0
1.74258848340659E+018,40286,0,,0,0,0.441360294819,0,0
1.74258848342676E+018,40287,0,,0,0,0.441360294819,0,0
1.7425884834516E+018,40288,0,,0,0,0.441360294819,0,0
1.74258848348405E+018,40289,0,,0,0,0.441360294819,0,0
