%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74362817026347E+018,1451,0,,0.340000003576,0,0.840735077858,0,0
1.74362817029117E+018,1452,0,,0.340000003576,0,0.840735077858,0,0
1.74362817031989E+018,1453,0,,0.340000003576,0,0.840735077858,0,0
1.74362817033893E+018,1454,0,,0.340000003576,0,0.840735077858,0,0
1.74362817036705E+018,1455,0,,0.340000003576,0,0.840735077858,0,0
1.74362817038984E+018,1456,0,,0.340000003576,0,0.840735077858,0,0
1.74362817041834E+018,1457,0,,0.340000003576,0,0.840735077858,0,0
1.74362817044175E+018,1458,0,,0.340000003576,0,0.840735077858,0,0
1.74362817047214E+018,1459,0,,0.340000003576,0,0.840735077858,0,0
1.74362817049025E+018,1460,0,,0.340000003576,0,0.840735077858,0,0
1.7436281705215E+018,1461,0,,0.340000003576,0,0.840735077858,0,0
1.74362817053884E+018,1462,0,,0.340000003576,0,0.840735077858,0,0
1.74362817056372E+018,1463,0,,0.340000003576,0,0.840735077858,0,0
1.74362817058997E+018,1464,0,,0.340000003576,0,0.840735077858,0,0
1.74362817062001E+018,1465,0,,0.340000003576,0,0.840735077858,0,0
1.74362817064144E+018,1466,0,,0.340000003576,0,0.840735077858,0,0
1.74362817066487E+018,1467,0,,0.340000003576,0,0.840735077858,0,0
1.74362817069101E+018,1468,0,,0.340000003576,0,0.840735077858,0,0
1.74362817071901E+018,1469,0,,0.340000003576,0,0.840735077858,0,0
1.74362817074018E+018,1470,0,,0.340000003576,0,0.840735077858,0,0
1.74362817076734E+018,1471,0,,0.340000003576,0,0.840735077858,0,0
1.74362817078898E+018,1472,0,,0.340000003576,0,0.840735077858,0,0
1.74362817081371E+018,1473,0,,0.340000003576,0,0.840735077858,0,0
1.74362817083842E+018,1474,0,,0.340000003576,0,0.840735077858,0,0
1.74362817086478E+018,1475,0,,0.279183983803,0,0.965636193752,0,0
1.74362817088914E+018,1476,0,,0.160359054804,0,0.990597128868,0,0
1.74362817091379E+018,1477,0,,0.0160739701241,0,0.990597128868,0,0
1.74362817093876E+018,1478,0,,0,0,0.990597128868,0,0
1.74362817096389E+018,1479,0,,0,0,0.990597128868,0,0
1.74362817098876E+018,1480,0,,0,0,0.990597128868,0,0
1.74362817101374E+018,1481,0,,0,0,0.990597128868,0,0
1.7436281710395E+018,1482,0,,0,0,0.990597128868,0,0
1.74362817106369E+018,1483,0,,0,0,0.990597128868,0,0
1.74362817108872E+018,1484,0,,0,0,0.990597128868,0,0
1.74362817111367E+018,1485,0,,0,0,0.990597128868,0,0
1.74362817113915E+018,1486,0,,0,0,0.990597128868,0,0
1.74362817116394E+018,1487,0,,0,0,0.990597128868,0,0
1.74362817118895E+018,1488,0,,0,0,0.990597128868,0,0
1.74362817121368E+018,1489,0,,0,0,0.990597128868,0,0
1.74362817123882E+018,1490,0,,0,0,0.990597128868,0,0
1.74362817126367E+018,1491,0,,0,0,0.990597128868,0,0
1.7436281712934E+018,1492,0,,0,0,0.990597128868,0,0
1.74362817131621E+018,1493,0,,0,0,0.990597128868,0,0
1.74362817134216E+018,1494,0,,0,0,0.990597128868,0,0
1.74362817137013E+018,1495,0,,0,0,0.990597128868,0,0
1.74362817139477E+018,1496,0,,0,0,0.990597128868,0,0
1.74362817142311E+018,1497,0,,0,0,0.990597128868,0,0
1.74362817144263E+018,1498,0,,0,0,0.990597128868,0,0
1.74362817146396E+018,1499,0,,0,0,0.990597128868,0,0
1.74362817149026E+018,1500,0,,0,0,0.990597128868,0,0
1.74362817151396E+018,1501,0,,0,0,0.990597128868,0,0
1.74362817154403E+018,1502,0,,0,0,0.990597128868,0,0
1.74362817156444E+018,1503,0,,0,0,0.990597128868,0,0
1.74362817159408E+018,1504,0,,0,0,0.990597128868,0,0
1.7436281716167E+018,1505,0,,0,0,0.990597128868,0,0
1.74362817164489E+018,1506,0,,-0.0669724196196,0,0.990597128868,0,0
1.7436281716674E+018,1507,0,,-0.211257502437,0,0.990597128868,0,0
1.7436281716887E+018,1508,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817171388E+018,1509,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817174378E+018,1510,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817176826E+018,1511,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817179271E+018,1512,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817182333E+018,1513,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817183979E+018,1514,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817186438E+018,1515,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817188889E+018,1516,0,,-0.318766832352,0,0.990597128868,0,0
1.7436281719153E+018,1517,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817193905E+018,1518,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817196649E+018,1519,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817198857E+018,1520,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817201796E+018,1521,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817204262E+018,1522,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817207064E+018,1523,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817209027E+018,1524,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817211905E+018,1525,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817213955E+018,1526,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817216359E+018,1527,0,,-0.318766832352,0,0.990597128868,0,0
1.7436281721918E+018,1528,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817221476E+018,1529,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817224722E+018,1530,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817226759E+018,1531,0,,-0.318766832352,0,0.990597128868,0,0
