%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74258828132758E+018,32203,0,,0.253723859787,0,0.890657007694,0,0
1.74258828135194E+018,32204,0,,0.129241093993,0,0.890657007694,0,0
1.74258828138293E+018,32205,0,,0.0528497360647,0,0.890657007694,0,0
1.74258828140948E+018,32206,0,,0,0,0.890657007694,0,0
1.74258828143171E+018,32207,0,,0,0,0.890657007694,0,0
1.74258828145753E+018,32208,0,,0,0,0.890657007694,0,0
1.74258828147816E+018,32209,0,,0,0,0.890657007694,0,0
1.74258828150835E+018,32210,0,,0,0,0.890657007694,0,0
1.74258828153379E+018,32211,0,,0,0,0.890657007694,0,0
1.74258828155474E+018,32212,0,,0,0,0.890657007694,0,0
1.74258828158457E+018,32213,0,,0,0,0.890657007694,0,0
1.74258828160743E+018,32214,0,,0,0,0.890657007694,0,0
1.74258828163437E+018,32215,0,,0,0,0.890657007694,0,0
1.74258828165148E+018,32216,0,,0,0,0.890657007694,0,0
1.74258828168589E+018,32217,0,,0,0,0.890657007694,0,0
1.74258828170803E+018,32218,0,,0.0160739701241,0,0.890657007694,0,0
1.74258828172893E+018,32219,0,,0.0556786470115,0,0.890657007694,0,0
1.74258828175969E+018,32220,0,,0.137727811933,0,0.890657007694,0,0
1.74258828178592E+018,32221,0,,0.239579334855,0,0.890657007694,0,0
1.74258828180224E+018,32222,0,,0.284841805696,0,0.890657007694,0,0
1.74258828183289E+018,32223,0,,0.310301959515,0,0.890657007694,0,0
1.7425882818597E+018,32224,0,,0.332933187485,0,0.890657007694,0,0
1.74258828188358E+018,32225,0,,0.340000003576,0,0.890657007694,0,0
1.74258828190805E+018,32226,0,,0.340000003576,0,0.890657007694,0,0
1.74258828192961E+018,32227,0,,0.340000003576,0,0.890657007694,0,0
1.74258828195188E+018,32228,0,,0.340000003576,0,0.890657007694,0,0
1.74258828198432E+018,32229,0,,0.340000003576,0,0.890657007694,0,0
1.74258828201019E+018,32230,0,,0.340000003576,0,0.890657007694,0,0
1.74258828202889E+018,32231,0,,0.340000003576,0,0.890657007694,0,0
1.74258828205972E+018,32232,0,,0.340000003576,0,0.890657007694,0,0
1.74258828207931E+018,32233,0,,0.340000003576,0,0.890657007694,0,0
1.74258828210275E+018,32234,0,,0.340000003576,0,0.890657007694,0,0
1.74258828212698E+018,32235,0,,0.340000003576,0,0.890657007694,0,0
1.74258828215491E+018,32236,0,,0.340000003576,0,0.890657007694,0,0
1.74258828218081E+018,32237,0,,0.340000003576,0,0.890657007694,0,0
1.74258828220618E+018,32238,0,,0.340000003576,0,0.890657007694,0,0
1.74258828222677E+018,32239,0,,0.340000003576,0,0.890657007694,0,0
1.74258828225929E+018,32240,0,,0.340000003576,0,0.890657007694,0,0
1.74258828228239E+018,32241,0,,0.340000003576,0,0.890657007694,0,0
1.74258828230596E+018,32242,0,,0.340000003576,0,0.890657007694,0,0
1.7425882823268E+018,32243,0,,0.340000003576,0,0.890657007694,0,0
1.74258828235767E+018,32244,0,,0.340000003576,0,0.890657007694,0,0
1.74258828237901E+018,32245,0,,0.340000003576,0,0.890657007694,0,0
1.74258828240906E+018,32246,0,,0.259381651878,0,0.890657007694,0,0
1.74258828243297E+018,32247,0,,0.109438769519,0,0.890657007694,0,0
1.74258828245997E+018,32248,0,,0.0217317808419,0,0.890657007694,0,0
1.7425882824833E+018,32249,0,,0,0,0.890657007694,0,0
1.7425882825099E+018,32250,0,,0,0,0.890657007694,0,0
1.74258828253233E+018,32251,0,,0,0,0.890657007694,0,0
1.74258828255842E+018,32252,0,,0,0,0.890657007694,0,0
1.74258828257687E+018,32253,0,,0,0,0.890657007694,0,0
1.74258828260833E+018,32254,0,,0,0,0.890657007694,0,0
1.74258828263064E+018,32255,0,,0,0,0.890657007694,0,0
1.74258828265262E+018,32256,0,,0,0,0.890657007694,0,0
1.74258828267735E+018,32257,0,,0,0,0.890657007694,0,0
1.74258828270888E+018,32258,0,,0,0,0.890657007694,0,0
1.74258828272723E+018,32259,0,,0,0,0.890657007694,0,0
1.74258828275236E+018,32260,0,,0,0,0.890657007694,0,0
1.74258828277677E+018,32261,0,,0,0,0.890657007694,0,0
1.74258828280149E+018,32262,0,,0,0,0.890657007694,0,0
1.74258828283002E+018,32263,0,,0,0,0.890657007694,0,0
1.74258828286101E+018,32264,0,,0,0,0.890657007694,0,0
1.74258828288217E+018,32265,0,,0,0,0.890657007694,0,0
1.74258828290871E+018,32266,0,,0,0,0.890657007694,0,0
1.742588282934E+018,32267,0,,0,0,0.890657007694,0,0
1.74258828295657E+018,32268,0,,0,0,0.890657007694,0,0
1.74258828298117E+018,32269,0,,0,0,0.890657007694,0,0
1.7425882830024E+018,32270,0,,0,0,0.890657007694,0,0
1.74258828303152E+018,32271,0,,0,0,0.890657007694,0,0
1.74258828305321E+018,32272,0,,0,0,0.890657007694,0,0
1.74258828308193E+018,32273,0,,0,0,0.890657007694,0,0
1.74258828310851E+018,32274,0,,0,0,0.890657007694,0,0
1.74258828312855E+018,32275,0,,0.0556786470115,0,0.890657007694,0,0
1.74258828315253E+018,32276,0,,0.13207000494,0,0.890657007694,0,0
1.74258828318429E+018,32277,0,,0.205621540546,0,0.890657007694,0,0
1.74258828320723E+018,32278,0,,0.310301959515,0,0.890657007694,0,0
1.74258828322815E+018,32279,0,,0.338591009378,0,0.890657007694,0,0
1.74258828325395E+018,32280,0,,0.340000003576,0,0.890657007694,0,0
1.74258828328402E+018,32281,0,,0.340000003576,0,0.890657007694,0,0
1.74258828330692E+018,32282,0,,0.340000003576,0,0.890657007694,0,0
1.74258828333051E+018,32283,0,,0.340000003576,0,0.890657007694,0,0
1.74258828335701E+018,32284,0,,0.340000003576,0,0.890657007694,0,0
1.74258828338462E+018,32285,0,,0.340000003576,0,0.890657007694,0,0
1.74258828340543E+018,32286,0,,0.340000003576,0,0.890657007694,0,0
1.74258828342733E+018,32287,0,,0.340000003576,0,0.890657007694,0,0
1.74258828346072E+018,32288,0,,0.340000003576,0,0.890657007694,0,0
1.74258828348381E+018,32289,0,,0.340000003576,0,0.890657007694,0,0
1.74258828350295E+018,32290,0,,0.340000003576,0,0.890657007694,0,0
1.74258828353486E+018,32291,0,,0.340000003576,0,0.890657007694,0,0
1.74258828355688E+018,32292,0,,0.340000003576,0,0.890657007694,0,0
1.74258828358127E+018,32293,0,,0.340000003576,0,0.890657007694,0,0
1.74258828360767E+018,32294,0,,0.340000003576,0,0.890657007694,0,0
